date,fold,step,y_true,y_pred,sigma,lower,upper,model
2025-07-17,fold_31,29,63.0,59.07064172850936,8.55031600978126,42.31233029290186,75.82895316411685,ar_lag1_7
2025-07-18,fold_31,30,51.0,59.18093716465074,8.049475165280434,43.40425574625149,74.95761858304999,ar_lag1_7
2025-07-19,fold_32,1,59.0,56.94972539461383,7.668571456485316,41.919601527030736,71.97984926219691,ar_lag1_7
2025-07-20,fold_32,2,59.0,56.58357268113153,10.634027052084774,35.74126264842073,77.42588271384231,ar_lag1_7
2025-07-21,fold_32,3,47.0,57.80383135704553,9.913748751016382,38.373240853274474,77.23442186081658,ar_lag1_7
2025-07-22,fold_32,4,51.0,57.220288349807504,10.098915294495251,37.42677808967609,77.0137986099389,ar_lag1_7
2025-07-23,fold_32,5,62.0,59.277326453254446,8.955836036328938,41.72421037060377,76.8304425359051,ar_lag1_7
2025-07-24,fold_32,6,50.0,59.89576627116655,11.697388366187225,36.96930636026176,82.82222618207132,ar_lag1_7
2025-07-25,fold_32,7,59.0,58.191151317796184,9.438993511674893,39.69106398460614,76.69123865098621,ar_lag1_7
2025-07-26,fold_32,8,57.0,58.1691724728544,11.960613908556835,34.72679997909415,81.61154496661463,ar_lag1_7
2025-07-27,fold_32,9,58.0,57.57850916176759,12.103470949159572,33.856142013488,81.30087631004716,ar_lag1_7
2025-07-28,fold_32,10,61.0,57.428844758038,9.820353229055636,38.18130611362732,76.67638340244866,ar_lag1_7
2025-07-29,fold_32,11,50.0,57.60668466542476,11.472003875389913,35.121970239156596,80.0913990916929,ar_lag1_7
2025-07-30,fold_32,12,61.0,58.51961381321957,11.398888635456137,36.17820262394262,80.86102500249652,ar_lag1_7
2025-07-31,fold_32,13,58.0,59.23924283510389,11.507614391458343,36.68473307987072,81.79375259033704,ar_lag1_7
2025-08-01,fold_32,14,62.0,59.09990432154148,8.284217757307687,42.86313587713123,75.33667276595172,ar_lag1_7
2025-08-02,fold_32,15,63.0,58.582175260753445,9.122646812920843,40.70211606374948,76.4622344577574,ar_lag1_7
2025-08-03,fold_32,16,60.0,57.83211537704083,9.362084088442478,39.48276774345807,76.18146301062357,ar_lag1_7
2025-08-04,fold_32,17,43.0,57.43713439872953,8.768729403713616,40.25074057727346,74.62352822018559,ar_lag1_7
2025-08-05,fold_32,18,62.0,57.66657114707609,8.265764553228468,41.46597031806048,73.8671719760917,ar_lag1_7
2025-08-06,fold_32,19,39.0,58.42150316563173,11.233605037407767,36.404041875764776,80.43896445549866,ar_lag1_7
2025-08-07,fold_32,20,58.0,59.11616413596981,11.470881872771491,36.63364879442432,81.59867947751529,ar_lag1_7
2025-08-08,fold_32,21,57.0,59.20456351607859,8.046361784332806,43.433984212206845,74.97514281995034,ar_lag1_7
2025-08-09,fold_32,22,53.0,58.67049939008933,7.69438809624357,43.58977583837822,73.75122294180044,ar_lag1_7
2025-08-10,fold_32,23,61.0,57.89245711067896,7.976514303956494,42.25877635275565,73.52613786860226,ar_lag1_7
2025-08-11,fold_32,24,63.0,57.45368894761465,7.503622116670261,42.746859845342726,72.16051804988656,ar_lag1_7
2025-08-12,fold_32,25,63.0,57.67972829222832,11.533617441614853,35.0742534952002,80.28520308925641,ar_lag1_7
2025-08-13,fold_32,26,71.0,58.41017080496122,9.029266021995907,40.71313459501799,76.10720701490443,ar_lag1_7
2025-08-14,fold_32,27,56.0,59.09488249447642,8.85985169733411,41.7298922593355,76.45987272961733,ar_lag1_7
2025-08-15,fold_32,28,58.0,59.21481314123419,8.97014945383683,41.63364327577236,76.795983006696,ar_lag1_7
2025-08-16,fold_32,29,55.0,58.68630895613907,8.515719681740586,41.995805077488626,75.3768128347895,ar_lag1_7
2025-08-17,fold_32,30,73.0,57.90549325651429,8.002348511031606,42.22117838315461,73.58980812987396,ar_lag1_7
2025-08-18,fold_33,1,49.0,62.05724433093677,7.561828144176222,47.236333511070015,76.87815515080351,ar_lag1_7
2025-08-19,fold_33,2,58.0,59.59143221330008,10.47073432759186,39.06917003953281,80.11369438706734,ar_lag1_7
2025-08-20,fold_33,3,63.0,60.68261477061023,9.865096810429987,41.347380318166486,80.01784922305396,ar_lag1_7
2025-08-21,fold_33,4,46.0,59.18413684508453,10.012888509538467,39.55923598517419,78.80903770499486,ar_lag1_7
2025-08-22,fold_33,5,74.0,59.05991719011336,8.950816320051752,41.516639570578576,76.60319480964813,ar_lag1_7
2025-08-23,fold_33,6,58.0,58.13702553675271,11.66335413987773,35.27727148365621,80.99677958984918,ar_lag1_7
2025-08-24,fold_33,7,65.0,59.99102921345882,9.292578506966157,41.777910016294165,78.20414841062347,ar_lag1_7
2025-08-25,fold_33,8,57.0,58.66204152687999,11.77861993446149,35.57637066774993,81.74771238601004,ar_lag1_7
2025-08-26,fold_33,9,46.0,58.24597693062695,11.907964975728174,34.906794449035345,81.58515941221854,ar_lag1_7
2025-08-27,fold_33,10,61.0,58.84706740540364,9.716714327800057,39.80265727485121,77.89147753595607,ar_lag1_7
2025-08-28,fold_33,11,65.0,59.18688287116675,11.311130981309063,37.01747352338579,81.3562922189477,ar_lag1_7
2025-08-29,fold_33,12,53.0,59.214553815307944,11.239672298010701,37.18520091317442,81.24390671744146,ar_lag1_7
2025-08-30,fold_33,13,72.0,58.63139710188334,11.321096859791899,36.44245499120171,80.82033921256495,ar_lag1_7
2025-08-31,fold_33,14,64.0,58.22534883329827,8.17053495792612,42.211394581337586,74.23930308525894,ar_lag1_7
2025-09-01,fold_33,15,68.0,57.72666320250789,9.046106314890567,39.99662062500203,75.45670578001375,ar_lag1_7
2025-09-02,fold_33,16,52.0,57.81627674116008,9.209845494600485,39.765311268564645,75.8672422137555,ar_lag1_7
2025-09-03,fold_33,17,53.0,58.47283711979301,8.978920601677597,40.8744761204602,76.07119811912581,ar_lag1_7
2025-09-04,fold_33,18,60.0,59.09355072647219,8.188547912719518,43.04429173186129,75.14280972108307,ar_lag1_7
2025-09-05,fold_33,19,74.0,59.21363789576276,11.439299464285682,36.79302293739448,81.63425285413102,ar_lag1_7
2025-09-06,fold_33,20,65.0,58.7029732430406,11.28466542389476,36.58543543462245,80.82051105145874,ar_lag1_7
2025-09-07,fold_33,21,52.0,57.98681783554662,7.922012792974056,42.4599580762519,73.51367759484133,ar_lag1_7
2025-09-08,fold_33,22,54.0,57.53105985423716,7.634583810905082,42.56755054791064,72.49456916056366,ar_lag1_7
2025-09-09,fold_33,23,57.0,57.70487297919814,7.890848792980504,42.239093537505,73.17065242089129,ar_lag1_7
2025-09-10,fold_33,24,49.0,58.39057906114467,7.4918644501970935,43.70679456170239,73.07436356058695,ar_lag1_7
2025-09-11,fold_33,25,39.0,59.05939196169853,11.384150304078556,36.74686737111385,81.3719165522832,ar_lag1_7
2025-09-12,fold_33,26,57.0,59.20494934123125,9.258952880334054,41.05773516122311,77.35216352123939,ar_lag1_7
2025-09-13,fold_33,27,44.0,58.71119323391796,8.722662997500397,41.61508790953699,75.80729855829892,ar_lag1_7
2025-09-14,fold_33,28,60.0,57.95423094356972,8.82486099521889,40.65782122436839,75.25064066277103,ar_lag1_7
2025-09-15,fold_33,29,43.0,57.49448740512914,8.377404571656342,41.07507616076151,73.91389864949676,ar_lag1_7
2025-09-16,fold_33,30,66.0,57.67953195601555,8.419575386124361,41.17746743409188,74.18159647793921,ar_lag1_7
2025-09-17,fold_34,1,59.0,58.98329713798183,7.742362802152037,43.80854489052122,74.15804938544242,ar_lag1_7
2025-09-18,fold_34,2,69.0,56.290650388303234,10.309350693212718,36.08469432561326,76.4966064509932,ar_lag1_7
2025-09-19,fold_34,3,51.0,58.23769674506962,9.748322537893092,39.13133566111906,77.34405782902016,ar_lag1_7
2025-09-20,fold_34,4,61.0,56.38102063823502,10.14408546003639,36.49897848046727,76.26306279600277,ar_lag1_7
2025-09-21,fold_34,5,61.0,57.67065961817827,9.530053743318799,38.992097510542294,76.34922172581423,ar_lag1_7
2025-09-22,fold_34,6,48.0,55.27432156156136,11.48025329007878,32.77343857960948,77.77520454351321,ar_lag1_7
2025-09-23,fold_34,7,62.0,58.261790626337245,9.209421101967775,40.21165694801722,76.31192430465725,ar_lag1_7
2025-09-24,fold_34,8,54.0,58.54260166926547,11.601154652928,35.804756370447315,81.28044696808361,ar_lag1_7
2025-09-25,fold_34,9,45.0,58.679685987180946,11.896043018504743,35.363870112372496,81.99550186198938,ar_lag1_7
2025-09-26,fold_34,10,53.0,58.997403222190954,9.59283948015299,40.19578333161715,77.79902311276474,ar_lag1_7
2025-09-27,fold_34,11,66.0,58.3532058809885,11.248726315670131,36.3061074303271,80.40030433164988,ar_lag1_7
2025-09-28,fold_34,12,72.0,57.81402088143053,11.090312764138499,36.07740728643421,79.55063447642684,ar_lag1_7
2025-09-29,fold_34,13,70.0,57.08120531199173,11.40484388550579,34.72812204709852,79.43428857688492,ar_lag1_7
2025-09-30,fold_34,14,56.0,57.58408299230263,8.111317798451877,41.68619224017823,73.48197374442702,ar_lag1_7
2025-10-01,fold_34,15,67.0,58.31415824610192,9.148964723055935,40.38251689308481,76.24579959911901,ar_lag1_7
2025-10-02,fold_34,16,57.0,58.96902764499802,9.170266761753178,40.99563506333704,76.94242022665898,ar_lag1_7
2025-10-03,fold_34,17,58.0,59.17744945837969,8.875187521273878,41.78240156064357,76.5724973561158,ar_lag1_7
2025-10-04,fold_34,18,72.0,58.681714025657165,8.066140166161242,42.8723698057292,74.49105824558512,ar_lag1_7
2025-10-05,fold_34,19,61.0,57.91461211163414,11.687579993555692,35.0073762578341,80.82184796543416,ar_lag1_7
2025-10-06,fold_34,20,52.0,57.36652546229676,11.172670317610939,35.468494028639626,79.26455689595387,ar_lag1_7
2025-10-07,fold_34,21,67.0,57.5556347604279,7.856658596419981,42.15686687261772,72.95440264823807,ar_lag1_7
2025-10-08,fold_34,22,37.0,58.27425963282786,7.536559876843843,43.502873706884294,73.04564555877141,ar_lag1_7
2025-10-09,fold_34,23,44.0,59.00109578624693,7.767672914524262,43.776736630092095,74.22545494240175,ar_lag1_7
2025-10-10,fold_34,24,43.0,59.21124144873942,7.501625144986052,44.5083263390467,73.91415655843214,ar_lag1_7
2025-10-11,fold_34,25,49.0,58.73735839322447,11.747897121476266,35.711903141049206,81.76281364539972,ar_lag1_7
2025-10-12,fold_34,26,45.0,57.942667182275095,9.113504641468188,40.08052631205882,75.80480805249135,ar_lag1_7
2025-10-13,fold_34,27,54.0,57.41453962948844,8.901807537541348,39.967317458600206,74.86176180037666,ar_lag1_7
2025-10-14,fold_34,28,62.0,57.563204983396275,8.711212907292795,40.489541423441935,74.6368685433506,ar_lag1_7
2025-10-15,fold_34,29,49.0,58.270340662703845,8.468566032350473,41.672256238597654,74.86842508681002,ar_lag1_7
2025-10-16,fold_34,30,40.0,59.004772286771065,8.45347304984,42.43626956480469,75.57327500873743,ar_lag1_7
2025-10-17,fold_35,1,36.0,52.17323553919446,7.626891497269954,37.22480289055058,67.12166818783832,ar_lag1_7
2025-10-18,fold_35,2,38.0,55.64123310681155,10.386577013368331,35.28391623795801,75.99854997566507,ar_lag1_7
2025-10-19,fold_35,3,59.0,55.417993470184626,9.633668221951122,36.5363507161524,74.29963622421684,ar_lag1_7
2025-10-20,fold_35,4,49.0,56.36154411149611,10.017840949230626,36.726936648153526,75.99615157483868,ar_lag1_7
2025-10-21,fold_35,5,59.0,57.90010709829774,9.500654683857018,39.279166088386205,76.52104810820926,ar_lag1_7
2025-10-22,fold_35,6,65.0,56.94300848460568,11.383500532032098,34.631757423830216,79.25425954538113,ar_lag1_7
2025-10-23,fold_35,7,53.0,55.875179897057635,9.104997482422391,38.02971275218188,73.72064704193338,ar_lag1_7
2025-10-24,fold_35,8,59.0,57.37316657862563,11.424318518137715,34.9819137351617,79.76441942208955,ar_lag1_7
2025-10-25,fold_35,9,57.0,57.85610137868578,11.917628713502161,34.49797831910112,81.21422443827042,ar_lag1_7
2025-10-26,fold_35,10,49.0,57.42912965753913,9.471094753179562,38.86612504714091,75.99213426793733,ar_lag1_7
2025-10-27,fold_35,11,50.0,57.189043582942936,11.23073934829748,35.177198940523034,79.20088822536283,ar_lag1_7
2025-10-28,fold_35,12,60.0,57.52706663728898,11.262126418382685,35.45370446792184,79.60042880665611,ar_lag1_7
2025-10-29,fold_35,13,71.0,57.968651989963064,11.452903777422563,35.52137306781209,80.41593091211402,ar_lag1_7
2025-10-30,fold_35,14,46.0,58.36123830359583,7.991387490003077,42.69840663668586,74.02406997050579,ar_lag1_7
2025-10-31,fold_35,15,48.0,58.716952389259,9.175425865144309,40.73344815075888,76.70045662775911,ar_lag1_7
2025-11-01,fold_35,16,41.0,58.498626545011646,9.054710796768614,40.75171949291918,76.2455335971041,ar_lag1_7
2025-11-02,fold_35,17,41.0,57.87030266732901,8.739790110308977,40.74062881868406,74.99997651597394,ar_lag1_7
2025-11-03,fold_35,18,37.0,57.41410605413896,8.309069585081945,41.12862892234118,73.69958318593673,ar_lag1_7
2025-11-04,fold_35,19,54.0,57.53000612031198,11.551524414177443,34.88943430198904,80.1705779386349,ar_lag1_7
2025-11-05,fold_35,20,57.0,58.11367424869577,11.034427545385714,36.48659366972306,79.74075482766847,ar_lag1_7
2025-11-06,fold_35,21,47.0,58.746715805060354,7.9267068149762965,43.21065593169861,74.2827756784221,ar_lag1_7
2025-11-07,fold_35,22,35.0,59.000936193669936,8.246504592402625,42.838084194216634,75.16378819312322,ar_lag1_7
2025-11-08,fold_35,23,57.0,58.6589562368659,7.995221093283478,42.98861084559532,74.32930162813646,ar_lag1_7
2025-11-09,fold_35,24,45.0,57.97185355579073,7.79440215994028,42.69510604128657,73.24860107029488,ar_lag1_7
2025-11-10,fold_35,25,40.0,57.47077764549976,11.678999170237256,34.58035989636156,80.36119539463795,ar_lag1_7
2025-11-11,fold_35,26,67.0,57.54437534293579,9.177462662455063,39.55687905506278,75.53187163080878,ar_lag1_7
2025-11-12,fold_35,27,52.0,58.13761601022816,8.771380969690348,40.94602521495506,75.32920680550124,ar_lag1_7
2025-11-13,fold_35,28,54.0,58.8068446439971,8.641540703996542,41.869736093226976,75.74395319476722,ar_lag1_7
2025-11-14,fold_35,29,52.0,59.05569707405955,8.393072350303429,42.60557754782589,75.5058166002932,ar_lag1_7
2025-11-15,fold_35,30,44.0,58.69499825959403,8.879860533159562,41.29079142686264,76.0992050923254,ar_lag1_7
2025-11-16,fold_36,1,38.0,52.19719143027433,7.9319344048180485,36.6508856690968,67.74349719145185,ar_lag1_7
2025-11-17,fold_36,2,44.0,53.35621850634763,10.671930363172349,32.439619349010364,74.27281766368489,ar_lag1_7
2025-11-18,fold_36,3,55.0,57.94987961775209,9.549196346898945,39.233798696528694,76.66596053897547,ar_lag1_7
2025-11-19,fold_36,4,52.0,57.32683778967195,9.95479995235446,37.81578840975615,76.83788716958773,ar_lag1_7
2025-11-20,fold_36,5,67.0,57.80304229806077,9.4174641662317,39.3451517065501,76.26093288957142,ar_lag1_7
2025-11-21,fold_36,6,57.0,57.56832972221934,11.291628231213888,35.4371450622244,79.69951438221426,ar_lag1_7
2025-11-22,fold_36,7,45.0,55.908300014871784,8.976621904718481,38.31444437879021,73.50215565095334,ar_lag1_7
2025-11-23,fold_36,8,49.0,56.2739647240579,11.296336649114293,34.133551734554004,78.41437771356178,ar_lag1_7
2025-11-24,fold_36,9,46.0,56.385284425164386,11.741277401669473,33.37280358539819,79.39776526493057,ar_lag1_7
2025-11-25,fold_36,10,51.0,57.35519336542212,9.391380092938705,38.94842661813583,75.7619601127084,ar_lag1_7
2025-11-26,fold_36,11,31.0,57.97595323957823,11.088802450951095,36.2422998040346,79.70960667512185,ar_lag1_7
2025-11-27,fold_36,12,35.0,58.53673391068813,11.114395394077377,36.75291922835861,80.32054859301763,ar_lag1_7
2025-11-28,fold_36,13,30.0,58.58803087059432,11.48936340852696,36.06929238458911,81.1067693565995,ar_lag1_7
2025-11-29,fold_36,14,35.0,57.950728628094566,8.13826091908631,42.00003032989556,73.90142692629357,ar_lag1_7
2025-11-30,fold_36,15,41.0,57.399421718377816,9.182949605296686,39.401171220150005,75.39767221660561,ar_lag1_7
2025-12-01,fold_36,16,40.0,57.12281344687054,9.49798388353087,38.50710710940815,75.73851978433291,ar_lag1_7
2025-12-02,fold_36,17,36.0,57.45166156848972,9.02204976490552,39.76876896254684,75.1345541744326,ar_lag1_7
2025-12-03,fold_36,18,30.0,58.097576291507714,8.851915370323887,40.74814097147636,75.44701161153907,ar_lag1_7
2025-12-04,fold_36,19,42.0,58.677371745717494,11.38168660653976,36.36967591357765,80.98506757785732,ar_lag1_7
2025-12-05,fold_36,20,31.0,58.77634466558901,10.871307692550204,37.46897312333736,80.08371620784064,ar_lag1_7
2025-12-06,fold_36,21,41.0,58.30441019809221,8.044618339588759,42.53724798312783,74.07157241305657,ar_lag1_7
2025-12-07,fold_36,22,46.0,57.65722071669344,9.012029112692186,39.99396822819028,75.32047320519658,ar_lag1_7
2025-12-08,fold_36,23,31.0,57.2983041825862,7.8768206405373915,41.86001941445119,72.7365889507212,ar_lag1_7
2025-12-09,fold_36,24,46.0,57.510301376608446,7.894262782434472,42.03783063854192,72.98277211467496,ar_lag1_7
2025-12-10,fold_36,25,32.0,58.13057523060168,11.85133386497739,34.90238768648611,81.35876277471723,ar_lag1_7
2025-12-11,fold_36,26,35.0,58.70676794402708,9.249217292651979,40.57863516524413,76.83490072281,ar_lag1_7
2025-12-12,fold_36,27,29.0,58.81198343496208,8.674523666813588,41.810229464967115,75.81373740495704,ar_lag1_7
2025-12-13,fold_36,28,31.0,58.36641867625744,8.532136927559606,41.64373758707637,75.08909976543849,ar_lag1_7
2025-12-14,fold_36,29,42.0,57.71148838883067,8.285905703384378,41.47141163090225,73.95156514675907,ar_lag1_7
2025-12-15,fold_36,30,29.0,57.338280528762674,9.027734922469913,39.644245218747145,75.03231583877819,ar_lag1_7
2025-12-16,fold_37,1,46.0,47.06496839577261,8.096128411087705,31.196848295829213,62.93308849571599,ar_lag1_7
2025-12-17,fold_37,2,38.0,50.24001380028797,10.627859425835345,29.40979209289615,71.07023550767977,ar_lag1_7
2025-12-18,fold_37,3,40.0,51.97753330361165,9.412129418682621,33.530098625163795,70.4249679820595,ar_lag1_7
2025-12-19,fold_37,4,29.0,51.32146634030832,9.853393819695127,32.009169328216316,70.63376335240031,ar_lag1_7
2025-12-20,fold_37,5,26.0,51.096278242816126,9.573685654527017,32.3321991606354,69.86035732499684,ar_lag1_7
2025-12-21,fold_37,6,30.0,52.59419567391733,11.130580214554879,30.77865932635566,74.40973202147899,ar_lag1_7
2025-12-22,fold_37,7,31.0,50.59995862755788,9.003041530544223,32.95432147637284,68.24559577874291,ar_lag1_7
2025-12-23,fold_37,8,36.0,53.513848206144495,11.147832047614349,31.66449888711896,75.36319752517002,ar_lag1_7
2025-12-24,fold_37,9,32.0,55.36494961753156,11.671726069117053,32.48878688464487,78.24111235041823,ar_lag1_7
2025-12-25,fold_37,10,48.0,56.493460086502026,9.28079853082969,38.30342921830358,74.68349095470046,ar_lag1_7
2025-12-26,fold_37,11,46.0,56.61496090455622,11.63919361045104,33.802560618983456,79.42736119012896,ar_lag1_7
2025-12-27,fold_37,12,49.0,56.21782437228373,11.565880950628634,33.54911425957372,78.88653448499372,ar_lag1_7
2025-12-28,fold_37,13,36.0,55.969546307305656,12.32337948398094,31.81616635088321,80.12292626372809,ar_lag1_7
2025-12-29,fold_37,14,38.0,55.434154302827366,8.849778962190163,38.088906265794385,72.77940233986033,ar_lag1_7
2025-12-30,fold_37,15,40.0,56.06588871894363,9.388617925589987,37.6645357201801,74.46724171770715,ar_lag1_7
2025-12-31,fold_37,16,55.0,57.01935915302478,9.849076883409658,37.71552318057584,76.3231951254737,ar_lag1_7
2026-01-01,fold_37,17,33.0,57.779049951942945,9.500359536716052,39.15868741979784,76.39941248408803,ar_lag1_7
2026-01-02,fold_37,18,33.0,57.93249875822848,9.819917196840358,38.68581472125585,77.1791827952011,ar_lag1_7
2026-01-03,fold_37,19,41.0,57.51392207609951,11.46271675045366,35.04741008022633,79.98043407197268,ar_lag1_7
2026-01-04,fold_37,20,35.0,56.94768965555139,11.632644916837679,34.14812457360661,79.74725473749616,ar_lag1_7
2026-01-05,fold_37,21,36.0,56.58061019911322,8.400936104346396,40.115077998172055,73.04614240005438,ar_lag1_7
2026-01-06,fold_37,22,40.0,56.853689647443815,9.039562095526026,39.13647350419938,74.57090579068824,ar_lag1_7
2026-01-07,fold_37,23,47.0,57.542986252583795,8.769672026094801,40.35474492520957,74.731227579958,ar_lag1_7
2026-01-08,fold_37,24,40.0,58.16028661446914,7.925928557060938,42.62575209859219,73.6948211303461,ar_lag1_7
2026-01-09,fold_37,25,50.0,58.278180249229706,12.400732857203986,33.97319046720741,82.583170031252,ar_lag1_7
2026-01-10,fold_37,26,41.0,57.845473549781296,9.82342109134354,38.5919220057768,77.09902509378578,ar_lag1_7
2026-01-11,fold_37,27,39.0,57.218383617308675,9.742391943690032,38.12364628440304,76.31312095021431,ar_lag1_7
2026-01-12,fold_37,28,44.0,56.863718451300535,9.444805157385565,38.35224050182667,75.3751964007744,ar_lag1_7
2026-01-13,fold_37,29,31.0,57.07636567425528,8.397065315500132,40.61842008004455,73.534311268466,ar_lag1_7
2026-01-14,fold_37,30,42.0,57.70098958602617,9.930138318270696,38.23827612071446,77.16370305133786,ar_lag1_7
2026-01-15,fold_38,1,41.0,49.369917930277246,7.9841289528458885,33.72131273477581,65.01852312577867,ar_lag1_7
2026-01-16,fold_38,2,40.0,53.66651584971008,10.656056593268868,32.78102870968251,74.55200298973764,ar_lag1_7
2026-01-17,fold_38,3,31.0,52.75640766248376,9.410803930958183,34.311570892237754,71.20124443272975,ar_lag1_7
2026-01-18,fold_38,4,29.0,51.67198962739142,10.383419149273035,31.320862058432738,72.02311719635009,ar_lag1_7
2026-01-19,fold_38,5,41.0,52.28962536048251,10.029550931505216,32.63206675362213,71.94718396734288,ar_lag1_7
2026-01-20,fold_38,6,47.0,50.061416461521986,11.6115731173467,27.30315134766897,72.81968157537499,ar_lag1_7
2026-01-21,fold_38,7,42.0,52.076521564070354,9.379044454349016,33.69393222414615,70.45911090399454,ar_lag1_7
2026-01-22,fold_38,8,36.0,54.50197303465454,11.213818904624924,32.523291852435285,76.48065421687377,ar_lag1_7
2026-01-23,fold_38,9,29.0,56.050300280788896,12.05586932567246,32.421230600149684,79.6793699614281,ar_lag1_7
2026-01-24,fold_38,10,31.0,55.955074245420825,9.205305612355644,37.91300677851933,73.9971417123223,ar_lag1_7
2026-01-25,fold_38,11,59.0,55.31851873980082,11.533768257881704,32.7127483483214,77.92428913128023,ar_lag1_7
2026-01-26,fold_38,12,28.0,55.16594346804706,11.43768619747297,32.748490454529154,77.58339648156496,ar_lag1_7
2026-01-27,fold_38,13,42.0,54.935336292330675,12.576863785010838,30.28513623524332,79.585536349418,ar_lag1_7
2026-01-28,fold_38,14,40.0,55.71226040791287,9.127895716367442,37.821913549195244,73.60260726663049,ar_lag1_7
2026-01-29,fold_38,15,48.0,56.718005431742576,9.548126289096354,38.00402178527364,75.4319890782115,ar_lag1_7
2026-01-30,fold_38,16,48.0,57.24616918945646,9.721859379780375,38.19167494232401,76.30066343658889,ar_lag1_7
2026-01-31,fold_38,17,56.0,56.99823260836823,10.091798268144231,37.21867146356183,76.7777937531746,ar_lag1_7
2026-02-01,fold_38,18,37.0,56.40661138389987,10.402224298431438,36.01862639986682,76.79459636793291,ar_lag1_7
2026-02-02,fold_38,19,55.0,56.108000243576,11.520833974400563,33.527580581885445,78.68841990526654,ar_lag1_7
2026-02-03,fold_38,20,45.0,56.246831864974446,11.958961517874954,32.80769799743908,79.6859657325098,ar_lag1_7
2026-02-04,fold_38,21,43.0,56.88286629817258,8.880495834450956,39.47741429779073,74.28831829855442,ar_lag1_7
2026-02-05,fold_38,22,46.0,57.54876420971434,9.247441067262367,39.42411276872346,75.67341565070521,ar_lag1_7
2026-02-06,fold_38,23,50.0,57.75735538155201,8.747374927203303,40.612815564964855,74.90189519813916,ar_lag1_7
2026-02-07,fold_38,24,48.0,57.376708666138434,8.218027830571128,41.26967009427119,73.48374723800566,ar_lag1_7
2026-02-08,fold_38,25,49.0,56.75251692678496,12.272985804957054,32.697906766297805,80.80712708727211,ar_lag1_7
2026-02-09,fold_38,26,41.0,56.41323772726927,9.974606376988138,36.863368468408964,75.96310698612956,ar_lag1_7
2026-02-10,fold_38,27,59.0,56.616079089187615,9.944834935623614,37.12456078316962,76.1075973952056,ar_lag1_7
2026-02-11,fold_38,28,46.0,57.24302223059726,9.473696055966466,38.674919160423826,75.81112530077068,ar_lag1_7
2026-02-12,fold_38,29,55.0,57.835349265102465,9.019396189505079,40.157657571374706,75.5130409588302,ar_lag1_7
2026-02-13,fold_38,30,64.0,57.954220563884334,10.024589626625927,38.306385935903684,77.60205519186496,ar_lag1_7
