model,league,panel,fold,horizon,portname,vessel_class,common_95_coverage,common_width_scaled,n_coverage_days,native_95_coverage
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Panama Canal,n_container,0.9923076923076923,5.641548725983788,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Panama Canal,n_dry_bulk,0.9769230769230769,4.709581267418026,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Panama Canal,n_general_cargo,0.9692307692307692,3.697022548340635,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Panama Canal,n_roro,0.9692307692307692,3.7270674666585077,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Panama Canal,n_tanker,0.9769230769230769,4.643536466485745,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Strait of Hormuz,n_container,0.8769230769230769,5.624372145412481,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Strait of Hormuz,n_dry_bulk,0.9846153846153847,4.737137379779397,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Strait of Hormuz,n_general_cargo,0.9461538461538461,3.938741388356152,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Strait of Hormuz,n_roro,0.9307692307692308,3.770973107740378,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Strait of Hormuz,n_tanker,0.9384615384615385,4.643536466485745,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Suez Canal,n_container,0.9230769230769231,5.647603195332694,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Suez Canal,n_dry_bulk,0.9846153846153847,4.735340314665909,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Suez Canal,n_general_cargo,1.0,4.168900970178202,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Suez Canal,n_roro,1.0,3.7666374807524936,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Suez Canal,n_tanker,1.0,4.643536466485745,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Sunda Strait,n_container,0.9923076923076923,4.6165752451239435,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Sunda Strait,n_dry_bulk,0.9846153846153847,4.73558430570462,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Sunda Strait,n_general_cargo,0.9692307692307692,3.8470943030454023,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Sunda Strait,n_roro,0.8461538461538461,3.151702646546691,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Sunda Strait,n_tanker,0.9846153846153847,4.643536466485745,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Taiwan Strait,n_container,1.0,5.647603195332694,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Taiwan Strait,n_dry_bulk,1.0,4.737137379779397,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Taiwan Strait,n_general_cargo,0.9923076923076923,4.474719719416289,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Taiwan Strait,n_roro,0.9846153846153847,4.54084342500698,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Taiwan Strait,n_tanker,0.9846153846153847,4.643536466485745,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Torres Strait,n_container,1.0,4.059386994583375,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Torres Strait,n_dry_bulk,0.9461538461538461,4.233201424842053,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Torres Strait,n_general_cargo,0.9461538461538461,3.327450763743356,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Torres Strait,n_roro,0.9153846153846154,3.056334053238064,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Torres Strait,n_tanker,0.9769230769230769,3.633486993079023,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Tsugaru Strait,n_container,0.9923076923076923,5.497366134613058,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Tsugaru Strait,n_dry_bulk,1.0,4.733504963511961,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Tsugaru Strait,n_general_cargo,0.9692307692307692,4.164135898390615,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Tsugaru Strait,n_roro,0.9230769230769231,3.6186069379669306,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Tsugaru Strait,n_tanker,0.9846153846153847,4.567978995663635,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Windward Passage,n_container,0.9923076923076923,5.462524689408536,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Windward Passage,n_dry_bulk,0.9769230769230769,3.6595793694541734,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Windward Passage,n_general_cargo,0.9846153846153847,3.855356911665732,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Windward Passage,n_roro,0.9769230769230769,3.5637009945141704,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Windward Passage,n_tanker,1.0,3.6562492734504404,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Yucatan Channel,n_container,0.9692307692307692,5.631233333832324,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Yucatan Channel,n_dry_bulk,1.0,4.686388105100345,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Yucatan Channel,n_general_cargo,0.9769230769230769,4.129209061797193,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Yucatan Channel,n_roro,0.9615384615384616,3.3356920222816107,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_07,130,Yucatan Channel,n_tanker,0.9846153846153847,4.643536466485745,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bab el-Mandeb Strait,n_container,1.0,5.05792383312682,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bab el-Mandeb Strait,n_dry_bulk,0.9666666666666667,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bab el-Mandeb Strait,n_general_cargo,1.0,3.9595335498104443,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bab el-Mandeb Strait,n_roro,1.0,3.7058948743584343,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bab el-Mandeb Strait,n_tanker,0.8666666666666667,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Balabac Strait,n_container,1.0,3.6180540157765524,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Balabac Strait,n_dry_bulk,1.0,4.173316552276693,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Balabac Strait,n_general_cargo,0.9666666666666667,3.221796098978915,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Balabac Strait,n_roro,1.0,2.920057397137478,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Balabac Strait,n_tanker,1.0,3.9617103805313727,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bering Strait,n_container,0.9666666666666667,3.1471809363243164,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bering Strait,n_dry_bulk,0.7666666666666667,2.9975824834375953,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bering Strait,n_general_cargo,0.8,2.8604167759200285,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bering Strait,n_roro,1.0,2.84199213670492,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bering Strait,n_tanker,0.8,3.000623871530336,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bohai Strait,n_container,1.0,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bohai Strait,n_dry_bulk,1.0,4.575323650283719,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bohai Strait,n_general_cargo,0.9666666666666667,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bohai Strait,n_roro,1.0,4.055997042720348,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bohai Strait,n_tanker,0.9666666666666667,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bosporus Strait,n_container,1.0,5.095084392614309,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bosporus Strait,n_dry_bulk,1.0,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bosporus Strait,n_general_cargo,1.0,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bosporus Strait,n_roro,0.9666666666666667,3.2909106728428275,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Bosporus Strait,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Cape of Good Hope,n_container,0.5,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Cape of Good Hope,n_dry_bulk,0.5333333333333333,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Cape of Good Hope,n_general_cargo,0.8666666666666667,3.426316724792095,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Cape of Good Hope,n_roro,0.6666666666666666,3.6797657333677547,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Cape of Good Hope,n_tanker,0.8333333333333334,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Dover Strait,n_container,1.0,5.1476493223002535,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Dover Strait,n_dry_bulk,1.0,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Dover Strait,n_general_cargo,1.0,4.135405532031742,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Dover Strait,n_roro,1.0,4.742509322482659,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Dover Strait,n_tanker,0.9333333333333333,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Gibraltar Strait,n_container,1.0,5.1476493223002535,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Gibraltar Strait,n_dry_bulk,1.0,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Gibraltar Strait,n_general_cargo,0.9333333333333333,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Gibraltar Strait,n_roro,1.0,4.427554017149155,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Gibraltar Strait,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Kerch Strait,n_container,0.8333333333333334,3.2809084318366293,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Kerch Strait,n_dry_bulk,0.8666666666666667,3.5270525956037653,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Kerch Strait,n_general_cargo,1.0,3.46912524908993,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Kerch Strait,n_roro,1.0,3.0547910921898804,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Kerch Strait,n_tanker,1.0,3.9443778665738987,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Korea Strait,n_container,1.0,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Korea Strait,n_dry_bulk,1.0,4.575323650283719,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Korea Strait,n_general_cargo,0.9666666666666667,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Korea Strait,n_roro,1.0,4.721053450203629,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Korea Strait,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Lombok Strait,n_container,0.9,3.177690525426961,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Lombok Strait,n_dry_bulk,0.9666666666666667,4.575323650283719,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Lombok Strait,n_general_cargo,1.0,3.2581337223350255,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Lombok Strait,n_roro,0.9333333333333333,3.0395690382011025,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Lombok Strait,n_tanker,1.0,4.459167996032324,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Luzon Strait,n_container,0.8666666666666667,4.672140052637126,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Luzon Strait,n_dry_bulk,1.0,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Luzon Strait,n_general_cargo,1.0,3.6640661490920694,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Luzon Strait,n_roro,0.9666666666666667,3.7476513180738737,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Luzon Strait,n_tanker,0.9666666666666667,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Magellan Strait,n_container,1.0,3.3175525991286245,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Magellan Strait,n_dry_bulk,0.9333333333333333,3.5903453063468946,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Magellan Strait,n_general_cargo,0.9666666666666667,2.7355722188339375,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Magellan Strait,n_roro,0.7666666666666667,2.9369612776123852,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Magellan Strait,n_tanker,0.9333333333333333,3.1750140196106797,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Makassar Strait,n_container,1.0,4.036327519306939,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Makassar Strait,n_dry_bulk,0.9333333333333333,4.575323650283719,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Makassar Strait,n_general_cargo,1.0,3.4618035548264077,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Makassar Strait,n_roro,0.8666666666666667,2.9382783807378217,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Makassar Strait,n_tanker,1.0,4.3546060024351725,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Malacca Strait,n_container,0.9,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Malacca Strait,n_dry_bulk,0.7666666666666667,4.575323650283719,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Malacca Strait,n_general_cargo,0.8666666666666667,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Malacca Strait,n_roro,0.9666666666666667,4.515689664638611,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Malacca Strait,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mindoro Strait,n_container,1.0,3.783099967403011,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mindoro Strait,n_dry_bulk,0.9333333333333333,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mindoro Strait,n_general_cargo,0.9666666666666667,3.638631320587979,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mindoro Strait,n_roro,0.8666666666666667,2.93431154201784,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mindoro Strait,n_tanker,1.0,4.011531376797733,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mona Passage,n_container,0.9666666666666667,4.586533840617452,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mona Passage,n_dry_bulk,0.9333333333333333,3.7133695027036855,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mona Passage,n_general_cargo,1.0,3.3006660249973128,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mona Passage,n_roro,1.0,3.229617421523992,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Mona Passage,n_tanker,1.0,3.655539342478122,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Ombai Strait,n_container,1.0,3.731220033616562,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Ombai Strait,n_dry_bulk,0.9666666666666667,4.263939972715896,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Ombai Strait,n_general_cargo,1.0,3.0199260231989724,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Ombai Strait,n_roro,0.9,3.0322491903035105,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Ombai Strait,n_tanker,1.0,4.128420308282262,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Oresund Strait,n_container,1.0,4.836586366682942,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Oresund Strait,n_dry_bulk,1.0,4.413674289018344,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Oresund Strait,n_general_cargo,0.9666666666666667,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Oresund Strait,n_roro,1.0,4.3763895620075965,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Oresund Strait,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Panama Canal,n_container,0.9333333333333333,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Panama Canal,n_dry_bulk,0.9,4.554551490510608,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Panama Canal,n_general_cargo,1.0,3.5277165596424114,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Panama Canal,n_roro,0.9333333333333333,3.7542067122629015,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Panama Canal,n_tanker,0.9333333333333333,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Strait of Hormuz,n_container,0.9333333333333333,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Strait of Hormuz,n_dry_bulk,0.9666666666666667,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Strait of Hormuz,n_general_cargo,0.9,3.8181453932490124,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Strait of Hormuz,n_roro,0.9333333333333333,3.784214533651334,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Strait of Hormuz,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Suez Canal,n_container,1.0,5.14176074952504,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Suez Canal,n_dry_bulk,0.9666666666666667,4.56872027298943,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Suez Canal,n_general_cargo,1.0,3.9772265374750932,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Suez Canal,n_roro,1.0,3.71461105020819,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Suez Canal,n_tanker,1.0,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Sunda Strait,n_container,1.0,4.372154057309641,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Sunda Strait,n_dry_bulk,0.9666666666666667,4.57532365028372,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Sunda Strait,n_general_cargo,0.9333333333333333,3.6686481303379717,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Sunda Strait,n_roro,0.9,3.222867552674189,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Sunda Strait,n_tanker,0.9666666666666667,4.466736306090851,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Taiwan Strait,n_container,0.8666666666666667,5.147649322300254,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Taiwan Strait,n_dry_bulk,0.8333333333333334,4.575323650283719,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Taiwan Strait,n_general_cargo,0.9666666666666667,4.135405532031743,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_08,30,Taiwan Strait,n_roro,1.0,4.601862777682959,30,
