model,league,panel,fold,horizon,origin,portname,vessel_class,mask_group,diagnostics,mae,rmse,mase,horizon_bias_mase,cumulative_bias,relative_cumulative_bias,n_days
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Korea Strait,n_tanker,2,positive_weights=23,9.653866446911545,12.058029649965173,0.8560542668664626,0.60684742088891,889.6575177723586,0.11216055443423582,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Korea Strait,n_tanker,2,rank=1,8.135020196351341,9.954482699132994,0.7213709438003812,0.3084248081905586,452.16052640101555,0.05700460494213509,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Korea Strait,n_tanker,2,lambda_fraction=0.35;iterations=14;retained_rank=45,8.117731446632975,9.944527168017842,0.7198378681102852,0.31979070528284076,468.82329111963975,0.059105306495163865,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_container,2,positive_weights=10,1.4215462293959455,1.7492952496370844,0.8594296122834532,0.029255119945531736,6.290655605894427,0.014200125521206381,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_container,2,rank=1,1.3938510452352162,1.708268947734239,0.8426858294270289,-0.06782334960134048,-14.583886006092916,-0.032920735905401614,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_container,2,lambda_fraction=0.35;iterations=14;retained_rank=45,1.3795137847799488,1.6960692190560267,0.8340178973264223,-0.05938399409633028,-12.769192403175833,-0.028824362083918358,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_dry_bulk,2,positive_weights=18,1.3292765509692352,1.664258522683764,0.7774610237768576,0.09784886821049038,21.748828905272546,0.06948507637467267,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_dry_bulk,2,rank=1,1.276053544323195,1.6019356095900987,0.7463322017079347,0.012107207964128208,2.691064284626516,0.00859764947165021,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_dry_bulk,2,lambda_fraction=0.35;iterations=14;retained_rank=45,1.2959128358452259,1.6200251441623568,0.7579474108282214,0.030391240339903074,6.755048867297026,0.021581625774111903,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_general_cargo,2,positive_weights=19,0.9127122252255202,1.125138934738468,0.6948081547004746,0.06534996199864221,11.159831887388487,0.05443820432872432,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_general_cargo,2,rank=1,0.9389978789469154,1.1621874013555002,0.7148182806224163,0.12132545783914798,20.71878348105945,0.10106723649297293,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_general_cargo,2,lambda_fraction=0.35;iterations=14;retained_rank=45,0.92773505607518,1.149436101015075,0.706244383001734,0.07390139165500953,12.620161999957952,0.06156176585345342,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_roro,2,positive_weights=19,0.644272308660067,0.811541763401239,0.8938663519005129,-0.03766543832112769,-3.529256751630286,-0.041037869205003324,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_roro,2,rank=1,0.646143879284776,0.8064354812043705,0.8964629775573133,0.0863225175305436,8.08843176641077,0.09405153216756709,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_roro,2,lambda_fraction=0.35;iterations=14;retained_rank=45,0.6461107291424596,0.8053148118967122,0.8964169848980308,-0.009402035488799261,-0.8809720185653447,-0.01024386068099238,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_tanker,2,positive_weights=17,1.3465162652627092,1.6583622635875899,0.7825078535939165,0.17429653835439526,38.990159604642784,0.12456920001483318,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_tanker,2,rank=1,1.2840489443504155,1.5951641813520037,0.7462059013131511,0.04783509461085777,10.700717244241815,0.03418759502952656,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Mona Passage,n_tanker,2,lambda_fraction=0.35;iterations=14;retained_rank=45,1.2722963881183087,1.5911788481438591,0.7393760784668348,0.0189788322850905,4.245567392743148,0.013564113075856702,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_container,2,positive_weights=22,10.493179309580416,13.016892519531433,0.929120194636741,0.0460391953585719,67.59370805213493,0.0059727585095109064,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_container,2,rank=1,10.590588501263905,13.174539753984856,0.9377453066705875,-0.5602062287749942,-822.4821476979666,-0.07267669415021354,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_container,2,lambda_fraction=0.35;iterations=14;retained_rank=45,9.68010606477006,12.169380900112358,0.8571264976661389,-0.4221988567686974,-619.862837352023,-0.05477271691720624,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_dry_bulk,2,positive_weights=17,9.991953081249344,12.786725004786014,0.8604264009556735,0.5485626303665104,828.1447054924407,0.10153809532766561,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_dry_bulk,2,rank=1,8.241816505893395,10.38918324593374,0.7097187562670415,-0.050298851524654714,-75.93431502007795,-0.00931023970329548,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_dry_bulk,2,lambda_fraction=0.35;iterations=14;retained_rank=45,8.157246374986556,10.317967085783627,0.7024362587640185,0.1397055977564834,210.9083716336787,0.025859290293486846,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_general_cargo,2,positive_weights=21,6.383430358533333,7.941669330353004,0.8211543609048453,0.17633232761748166,178.19873375368044,0.04894225041298556,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_general_cargo,2,rank=1,6.222789359936671,7.695408844754075,0.8004897575287906,0.034337317545246625,34.70076411816365,0.00953055867019051,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_general_cargo,2,lambda_fraction=0.35;iterations=14;retained_rank=45,6.188722454139681,7.652345022086688,0.7961074447774127,0.21368775143157395,215.94954957086688,0.05931050523781018,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_roro,2,positive_weights=20,1.93204767718657,2.4257088045906494,0.7344306725828164,0.21640775549769536,74.00877332959355,0.0994741577010666,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_roro,2,rank=1,1.9856573556094768,2.409050907286558,0.7548093581846219,0.21176414019153264,72.42071438118268,0.09733966986718101,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_roro,2,lambda_fraction=0.35;iterations=14;retained_rank=45,2.0522092078205576,2.487657933277983,0.780107761613357,0.3062761456483793,104.74265022259739,0.14078313201962014,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_tanker,2,positive_weights=21,8.963047566552575,11.348176929422198,0.8497829396040326,0.4342140597010289,595.3809398519581,0.08658826932111084,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_tanker,2,rank=1,7.213841350212911,9.28641442479214,0.6839414008352616,-0.05612741956798455,-76.96018833858284,-0.011192581201073712,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Taiwan Strait,n_tanker,2,lambda_fraction=0.35;iterations=14;retained_rank=45,7.496098088334173,9.735447298758428,0.7107020488026792,0.28388953629922753,389.2605850956286,0.056611487070335746,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_container,3,positive_weights=13,4.517729025450863,5.488420428070276,0.8114611492286047,0.14883313522474198,107.71977293931033,0.038888004671231165,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_container,3,rank=1,4.965898792948651,6.174847141139947,0.8919600796723086,-0.4789075246745272,-346.6150850008519,-0.12513179963929671,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_container,3,lambda_fraction=0.35;iterations=14;retained_rank=43,4.417749449836944,5.46650918764212,0.7935031130405086,-0.1901817887918815,-137.64635862113926,-0.04969182621701778,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_dry_bulk,3,positive_weights=19,11.684980887705017,15.240143342624227,0.683205815132825,-0.06628907625010744,-147.38787982420723,-0.010985159113379089,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_dry_bulk,3,rank=1,10.801305976275497,14.692642259351144,0.6315384787479722,-0.0166587569530372,-37.03926810732929,-0.0027606222037213453,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_dry_bulk,3,lambda_fraction=0.35;iterations=14;retained_rank=43,11.574003033743908,14.895874224256172,0.676717082638879,-0.18244943304621344,-405.660127324017,-0.030234786265485356,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_general_cargo,3,positive_weights=18,4.783031457642307,5.910431209444468,0.7412628159680148,0.029256591793115353,24.541330637132788,0.00939201325569567,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_general_cargo,3,rank=1,5.0634158613387275,6.592587974103176,0.7847161226163408,0.34666035880096274,290.7893901067278,0.1112856448935047,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_general_cargo,3,lambda_fraction=0.35;iterations=14;retained_rank=43,4.900220782865038,6.193236909979993,0.7594245382952212,0.18601522101519127,156.0352988056315,0.05971500145642231,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_roro,3,positive_weights=18,1.4425401080458427,1.6719964995936072,0.9443733980633296,0.6465787956725062,128.3952514955452,0.5156435803033944,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_roro,3,rank=1,1.2279273665419461,1.42085531964708,0.8038750071823456,0.35928073485795664,71.34465376584444,0.286524713919054,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_roro,3,lambda_fraction=0.35;iterations=14;retained_rank=43,1.312873799671771,1.51192761245719,0.859486044449687,0.49558121148184037,98.41070370780727,0.3952237096699087,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_tanker,3,positive_weights=15,7.113190982768824,9.061342544208008,0.8154036336286558,0.21846606863262616,247.75314297779224,0.05023380838965779,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_tanker,3,rank=1,6.503359930443064,8.5018377906345,0.7454971096550154,0.08708830341851356,98.76316731283039,0.02002497309668094,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Bohai Strait,n_tanker,3,lambda_fraction=0.35;iterations=14;retained_rank=43,6.5935147553864955,8.472007359333183,0.7558317923629742,0.043231760126788206,49.02731355451418,0.009940655627435966,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_container,3,positive_weights=6,0.261257074697255,0.3157264551680254,0.7736614798570444,0.3060446481271998,13.435233762007677,1.0334795201544367,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_container,3,rank=1,0.22472298131227866,0.30690269616126375,0.6654729426233262,0.16132864940597136,7.082261135889375,0.5447893181453366,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_container,3,lambda_fraction=0.35;iterations=14;retained_rank=43,0.24868952724160723,0.3163222990350126,0.7364451580637412,0.2459310792506127,10.79627289447497,0.8304825303442285,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_dry_bulk,3,positive_weights=23,4.4773376787080865,5.40772493290185,0.832700049225065,0.06540581739434367,45.7183964584369,0.012770501804032653,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_dry_bulk,3,rank=1,4.400193582478421,5.368142791711095,0.8183527077159919,0.009674016641895003,6.76209771239585,0.0018888541096077792,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_dry_bulk,3,lambda_fraction=0.35;iterations=14;retained_rank=43,4.441867278645343,5.387143536491474,0.8261032262919326,-0.12333224466219038,-86.2087300825107,-0.024080650861036508,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_general_cargo,3,positive_weights=16,0.9231721918042677,1.1099165909098772,0.6806756424358039,0.2433256931065892,42.901633208256676,0.28987590005578834,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_general_cargo,3,rank=1,0.8909944028292172,1.0659335754469859,0.6569502341347271,0.2028600068077474,35.76698166797395,0.24166879505387806,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_general_cargo,3,lambda_fraction=0.35;iterations=14;retained_rank=43,0.9108263042679268,1.090466733735531,0.6715727415849724,0.24470563264749476,43.14493534079213,0.2915198333837306,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_roro,3,positive_weights=10,0.3813188504796711,0.4816965475254662,0.8690244648862724,0.1818677680767421,10.374217802121727,0.39900837700468184,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_roro,3,rank=1,0.3070890956542803,0.4725111917091959,0.6998550863343629,-0.08033298053391225,-4.5824053682824495,-0.17624636031855576,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_roro,3,lambda_fraction=0.35;iterations=14;retained_rank=43,0.35820883895923616,0.4740292242205186,0.8163568210763783,0.10072755527372465,5.745765773316866,0.22099099128141791,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_tanker,3,positive_weights=18,2.0269880228498716,2.4820615186916557,0.713272164865371,0.09778211172812143,36.12423599441383,0.03847096485028097,130
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_tanker,3,rank=1,1.9235230268597205,2.4344552353001094,0.6768641048049452,-0.06145754919175178,-22.704633510207284,-0.02417958840277666,130
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Lombok Strait,n_tanker,3,lambda_fraction=0.35;iterations=14;retained_rank=43,1.921609293278853,2.418598220720636,0.6761906854858306,-0.056800415832261045,-20.984120611043565,-0.02234730629504107,130
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_01,130,2023-01-01,Ombai Strait,n_container,3,positive_weights=15,0.8659235211609014,1.0792475067362004,0.7667800242192148,-0.07479507647876663,-10.9805756706723,-0.0587196559929,130
